c50138,s3,On arrival we went to the makeshift SPG members check-in to large queues,[check-in][0],,,,,,,
c50138,s4,"Our upgraded room to a suite was good however I had booked a room for 3 people as my sister-in-law was sharing and they had made no provisions for this ie extra towel, dressing gown, bathroom soaps, glass etc",[room][0],[suite][0],[towel][-],[dressing gown][-],[bathroom soaps][-],[glass][-],,
c50138,s6,Instead of the Club lounge we had access to a choice of 2 places for breakfast and in the evening a buffet restaurant which was excellent,[Club lounge][0],[breakfast][0],[buffet restaurant][+],,,,,
c50139,s2,We were quite shocked to find our guest room a little dusty and the carpet in both our guest room and in the corridor somewhat grubby,[guest room][-],[carpet][-],[guest room][0],[corridor][0],,,,
c50139,s3,The bath towels that were provided to us were old and fray,[bath towels][-],,,,,,,
c50139,s4,"We ate breakfast at the coffee shop Feast where despite having paid MOP$502 (AUD $80) for the two of us, we could not have been tempted to have more than just a coffee and a plate of fresh fruits",[breakfast][0],[coffee shop Feast][0],,,,,,
c50139,s5,The food items on the buffet counters were poor in terms of quality and presentation,[food][-],[buffet counters][0],,,,,,
c50139,s6,"In the section where the chef was making extremely greasy fried eggs from a pan with excessive oil, he literally would place the already cooked eggs on a piece of_",[chef][-],[eggs][-],,,,,,
c50140,s1,When we checked in there was no-one in front of us and there was no-one behind us so we were checked in with three staff helping us,[checked in][0],[staff][0],,,,,,
c50140,s3,We had trouble with the lift system -  only some lifts will take you to your floor and this is not clearly marked,[lift system][-],[lifts][-],,,,,,
c50140,s4,You go into the lift and the floor number is there but when you put your card in the slot and push the floor number the button does not light up,[lift][-],[card][0],[slot][0],,,,,
c50140,s5,It took us going back to the check in desk twice to be instructed on how the lift system works,[check in desk][0],[lift system][0],,,,,,
c50141,s1,"Be warned that even if you pay for the CLub floor rooms, ordering anything (including a bottle of beer) will take them a minimum of 25 minutes to deliver, by which time you can expect the cold beer to be a bit warm",[CLub floor rooms][0],,,,,,,
c50141,s2,On a three day stay housekeeping will not bother to make your room or change the towels,[housekeeping][0],[room][0],[towels][0],,,,,
c50141,s3,You only get that service if you chase the hotel manager,[service][0],,,,,,,
c50142,s2,Check in was done in the Club Lounge on the 4th floor instead of the main lobby which was less crowded but then the walk from the lobby to the Lounge took 10 minutes with a high chance of getting lost since the it was located amongst a spread of conference rooms and was not very clearly indicated,[Check in][0],[Club Lounge][0],[main lobby][-],[lobby][0],[Lounge][0],,,
c50142,s3,The check in process was painless enough but took much longer than average,[check in][0],,,,,,,
c50142,s4,Upon entering the suite one would immediately feel the sheer size of it and it was actually quite tastefully decorated in bright colours,[suite][0],,,,,,,
c50143,s4,Elevator system was annoying; 10:1 ratio of security guards:servers at the pool; no designated children's pool which meant noisy(but cute) kids in every pool area; advertised 15% discount for SPG members was not applied to my food bill; gym is way too small for a hotel of this size,[Elevator][-],[security guards][-],[children's pool][-],[food bill][-],[gym][-],,,
c50143,s5,was offered a shocking 1 drink for 2 people for a 2 night stay,[drink][-],,,,,,,
c50144,s3,"However, the Family Suite we booked came with a bunk bed, the top bunk of which did not have a mattress - it had a stone-hard mattress base that was covered by a mattress topper",[Family Suite][0],[bed][-],[mattress][-],[mattress][0],,,,
c50144,s4,"After our daughter's very painful night on the 'bed' we complained to the hotel, who provided us a rollaway bed",,,,,,,,
c50144,s5,That was nice but they really shouldn't have supplied such an uncomfortable / incomplete bed in the first place,[bed][-],,,,,,,
c50144,s6,"A real shame for what, otherwise, was a perfectly decent hotel",,,,,,,,
c50145,s1,One of the worse swimming pool in a hotel we have ever experienced,[swimming pool][-],,,,,,,
c50145,s2,"The water in the pool was murky and uncomfortable, the walkway along the swimming pool was narrow to walk",[water in the pool][-],[walkway][-],[swimming pool][-],,,,,
c50145,s3,"Each child under 140cm has to wear life jackets or arm bands, each pool has at least 1 security guard_ standing next to the pool to watch the guests, yet there are no life guards",[security guard][0],[pool][0],,,,,,
c50145,s4,"The guests would probably feel a lot better with life guards instead of security guards, people at least would not feel been watched as criminals",[life guards][+],[security guards][-],,,,,,
c50145,s5,"The pool area supposed to feel relaxed while we are on vacation, instead Sheraton Macau made the guests felt under close watch by the security guards, while the pool is only 1.2 meter deep",[pool area][-],[security guards][-],,,,,,
c50145,s7,"When we sat down they did not offer any water, but made sure we did not bring any drinks",[water][-],,,,,,,
c50146,s1,One of the worst pool experiences at an otherwise not bad hotel,[pool experiences][-],,,,,,,
c50146,s2,The water was dirty - felt like I was swimming in a river,[water][-],,,,,,,
c50146,s3,This was at 11am - not enough time for otherwise unclean fluids to cumulate in the pool for the day,[pool][-],,,,,,,
c50146,s4,"This was surely a water filtration/cleaning problem - either too infrequently done, or not done at all overnight",[water filtration/cleaning][-],,,,,,,
c50146,s5,Waiters didn't take food or drinks orders or offer water at poolside,[Waiters][-],[poolside][0],[food or drinks orders][-],,,,,
c50146,s7,"When I ordered and was about to walk back to my seat to wait, the waitress asked ""you gonna pay for that?"" - without explaining that unlike most hotels, here you pay upfront, not sign for it after",[waitress][-],,,,,,,
c50146,s9,I speak Chinese - the waitress would sound equally rude in Chinese,[waitress][-],,,,,,,
c50147,s3,"I booked Club Level as an extra treat so imagine our surprise when upon arrival, they informed us that the Club Lounge was closed",[Club Level][-],[Club Lounge][-],,,,,,
c50147,s4,We were really disappointed,,,,,,,,
c50147,s5,"Alternative arrangements were made but we really didn't care for the large, noisy atmosphere of Xin",[atmosphere][-],,,,,,,
c50147,s6,Breakfast at Bene was similarly chaotic,[Breakfast at Bene][-],,,,,,,
c50147,s7,"We chose the club lounge because we don't like large, noisy venues",[club lounge][-],,,,,,,
c50147,s9,"however at the end of the day, I'm disappointed that we didn't experience what we expected to in booking the club lounge",[club lounge][-],,,,,,,
c50148,s1,I'm very happy with the room,,,,,,,,
c50148,s2,But hotel service definitely needs improvement,[service][-],,,,,,,
c50148,s3,"Food lacks variety, be it the breakfast at Bene or afternoon tea at Palms",[Food][-],[breakfast at Bene][-],[afternoon tea][-],,,,,
c50148,s5,"There was no greetings when I went to Bene for breakfast, was left there not knowing whether I shall go in and find a seat directly all by myself or someone will usher me in",[greetings][-],[Bene for breakfast][-],,,,,,
c50148,s6,"Finally a staff showed me in, but she was going to leave without asking if I want tea or coffee",[staff][0],,,,,,,
c50148,s7,That's a different five-star hotel breakfast buffet experience,[breakfast buffet][0],,,,,,,
c50148,s8,"In the afternoon as the free (of course, it's included in the room rate) afternoon tea provided really is not the type I expected (I am sure Macau as a paradise for food and entertainment",[afternoon tea][-],,,,,,,
c50149,s3,just now the Manager threatened to block the pool for my 7 year old daughter,[Manager][-],[pool][-],,,,,,
c50149,s4,Physically threatened to not allow us into the pool due to an archaic policy about swimming,[pool][-],,,,,,,
c50149,s8,What kind of customer service is that,[customer service][0],,,,,,,
c50150,s1,We chose the Sheraton as a safe value but ended up quite disappointed,[value][-],,,,,,,
c50150,s2,The check-in was efficient and friendly,[check-in][-],,,,,,,
c50150,s3,We stayed in a Deluxe king room,[Deluxe king room][-],,,,,,,
c50150,s6,Breakfast was a major disappointment,[Breakfast][-],,,,,,,
c50150,s7,I realized that this - never before seen - wait in line was not due to capacity issues but rather organisation,[organisation][-],,,,,,,
c50150,s8,There were so many free tables but all were dirty and waiting to be turned and that is the reason we had to wait,[tables][-],,,,,,,
c50150,s9,No plates at stations,[plates][-],,,,,,,
c50150,s10,No be leans in coffee machine,,,,,,,,
c50150,s11,No tea spoons,[tea spoons][-],,,,,,,
c50151,s1,"To whom it may concern, I have to say that I was very disappointed with the Concierge Night Shift Male Staff on 17th of Sep",[Concierge][-],[Male Staff][-],,,,,,
c50152,s4,"If you're going to the casino there is one that takes up a lot of space, it is right in front of the shabby reception",[reception][-],,,,,,,
c50153,s2,Poor check-in process,[check-in][-],,,,,,,
c50153,s7,Breakfast expensive and poor quality,[Breakfast][-],[quality][-],,,,,,
c50153,s8,Old room furniture nothing like advertised,[furniture][-],,,,,,,
c50153,s9,Scuffed walls and stained carpets,[walls][-],[carpets][-],,,,,,
c50154,s1,"During the 3 days staying, Cleaning service was poor that always not give the water then we requested the cleaning service",[Cleaning service][-],[water][-],,,,,,
c50155,s1,"After lined up over 20 minutes to check-in, the receptionists told us they couldn't find our bookings with 2 rooms",[check-in][-],[receptionists][0],[bookings][-],,,,,
c50155,s5,"2 receptionists to handle one booking during the whole check-in procedure, it took almost an hour to get our room keys, totally not up to international brand standard",[receptionists][0],[check-in][-],[room keys][0],,,,,
c50156,s1,This is a massive hotel with super long check in lines,[check in][-],,,,,,,
c50156,s5,"Seriously, pay extra for clubroom check-in and keep your sanity",[clubroom check-in][0],,,,,,,
c50157,s5,"The other issue for us was the breakfast, food was below average & staffs were unhelpful",[breakfast][-],[food][-],[staffs][-],,,,,
c50158,s3,"Do not expect great service, etc, it's too large for them to manage this effectively (though not bad)",[service][-],,,,,,,
c50159,s3,"So many things that make a hotel stay great did not exist here, First of all, we are SPG members, so we SHOULD be able to check in at the SPG counter, but they would not let us check in as we didn't have the card on us at the moment",[check in][-],[check in][-],,,,,,
c50159,s5,"The checkin service counter staff were so rude, they actually told us to 'go away', come back later, Also, the rooms were not cleaned, nor new supplies replenished",[checkin service counter staff][-],[rooms][-],[supplies][-],,,,,
c50159,s6,"The pool is overcrowded, and a child was actually seen peeing in the pool from the side! All in all, very shoddy service indeed",[pool][-],[service][-],,,,,,
c50160,s1,"I recently stayed at this hotel, the price was high and the service was low",[price][-],[service][-],,,,,,
c50160,s2,Staff didn't even clean our room or replenish the coffee or tea,[Staff][-],[room][0],,,,,,
c50160,s3,The check in experience was horrendous and actually had me near tears by the time everything was finished,[check in][-],,,,,,,
c50160,s5,I will definitely be taking my visits elsewhere,,,,,,,,
c50161,s2,The experience this time was rather disappointed,[experience][-],,,,,,,
c50161,s3,"Being SPG member, I was eligible to check in/check out at their SPG member zone",[check in/check out][0],,,,,,,
c50161,s4,"At check-in, not sure why, but I spent long time to do the check in (even I've booked the room via hotel website and got their email to remind me to send them my estimate arrival time",[check-in][0],[check-in][-],,,,,,
c50161,s8,"Requested my non smoking room, however, when I got into the room, OMG, the cigarette smell was very strong and am sure it's stuck with the carpet",[cigarette smell][-],[carpet][-],,,,,,
c50161,s9,"Moreover, I was able to find the burnt stain on the carpet (3-4 spots)",[carpet][-],,,,,,,
c50161,s10,Housekeeping came to use the odor spray to try to cover the 'smell',[Housekeeping][-],[smell][-],,,,,,
c50162,s1,"Rooms not delivered on time, banquet service was rude, unruly and uncooperative",[Rooms][-],[banquet service][-],,,,,,
c50162,s2,"Their banquet manager, a Gagan ----- , actually started shouting and abusing, very uncharacteristic of hotel management, no signs of hospitality at all",[banquet manager][-],,,,,,,
c50162,s3,Overall a very sad and pathetic experience,[experience][-],,,,,,,
c50162,s4,Doesn't deserve a 5 star rating,,,,,,,,
c50162,s5,Housekeeping had the slowest service,[Housekeeping][-],,,,,,,
c50163,s1,To start with it doesn't deserve a five star tag because the kind of services they offer to their guest is pathetic,[services][-],,,,,,,
c50163,s2,called several times for towels which never  came called for extra bed which never till 3 am in the morning and above that staff is also very rude,[towels][-],[bed][-],[staff][-],,,,,
c50163,s4,the banquet manager Gagan gupta is very rude and didn't accomodate our request !!!,[banquet manager][-],,,,,,,
c50164,s2,"I can never imagine a hotel like Sheraton provided nothing for my birthday, no birthday cards and not even a word of blessing which was very disappointing",[birthday cards][-],[word of blessing][-],,,,,,
c50164,s3,I still remembered we queue for check-in process which kept us waiting for more than half an hour,[check-in][-],,,,,,,
c50164,s4,"When we were waiting, I could see there were many staff presented while they refused to open an extra check-in counters ( 3 counters are closed and opened after we had wait for 20 minutes) We bought a package with breakfast, I would say the check in helper had ignored this",[staff][-],[check-in counters][-],[check in helper][-],,,,,
c50164,s5,"If we didn't remind the staff, he totally forgot and treated us with no breakfast",[staff][-],[breakfast][-],,,,,,
c50165,s4,The rooms were neat and spacious but there__ something about the smell that I cant figure out about,[smell][-],,,,,,,
c50165,s5,The attendants in the lobby were two things,[attendants][-],,,,,,,
c50166,s2,"This huge hotel took almost an hour to check in, very long queue and each queue also take such a long time",[check in][-],,,,,,,
c50166,s3,The hotel need a lots more check in counter,[check in counter][-],,,,,,,
c50167,s3,"Compared to the rooms that I stayed in during my last visits, this room was a bit dirty and old",[room][-],,,,,,,
c50167,s4,"The bathroom, especially, was a bit rusty",[bathroom][-],,,,,,,
c50167,s5,"Also, the lobby is extremely crowded and noisy, which is not welcoming to hotel guests",[lobby][-],,,,,,,
c50168,s3,When we arrived we had to wait around 1h45 before being able to check-in,[check-in][0],,,,,,,
c50168,s6,Our plan was to enjoy of the swimming pool in the afternoon,[swimming pool][0],,,,,,,
c50168,s7,we arrived at the swimming pool when the sun was almost already gone (and the swiming pool was closing at 6PM,[swimming pool][0],[swimming pool][-],,,,,,
c50168,s9,Everything seemed normal for the staff,[staff][-],,,,,,,
c50168,s11,That's the first time that we experience such a bad service in an Hotel of that standing,[service][-],,,,,,,
c50169,s1,"Despite management's claim that they are trying to improve their check-in process, the line to check-in is still indeed one hour",[check-in][-],,,,,,,
c50169,s3,"That's lack of hospitality, a nuisance, but what's inexcusable is the lack of housekeeping, We stayed for three nights and had been offered the ""eco-friendly"" option of trading in housekeeping for a late checkout",[housekeeping][-],[housekeeping][-],,,,,,
c50169,s4,"Since we are Marriott Rewards members (late check-in already a given) with supposed reciprocity with SPG, we asked for housekeeping",[check-in][0],[housekeeping][0],,,,,,
c50170,s2,Check-in took an hour inspite of us being an SPG member,[Check-in][-],,,,,,,
c50170,s3,There wasn't any place to rest/sit in the reception area while we were waiting for our turn to check-in,[reception area][-],[check-in][0],,,,,,
c50170,s4,The front desk staff was not at all warm and flexible during check in,[front desk staff][-],[check in][-],,,,,,
c50170,s5,Same was the case with staff at luggage and conceirge service - they were neither friendly nor helping,[staff at luggage][-],[conceirge service][-],,,,,,
c50170,s6,We were greatly disappointed with the service,[service][-],,,,,,,
c50170,s7,The room allocated to us was modern and clean but not luxurious,[room][0],,,,,,,
c50170,s10,It provided unlimited internet access and both local and international calls (to 10 or 12 pre-listed countries),[intenet][0],,,,,,,
c50171,s1,"We arrived around 4:30pm, there was a super long queue",[queue][-],,,,,,,
c50171,s2,It took us around 50 mins to check in,[check in][-],,,,,,,
c50171,s3,"However the front desk staff, Rikko was unfriendly, strict & does not even smile during check in",[front desk staff][-],,,,,,,
c50171,s4,I am disappointed with the service,[service][-],,,,,,,
c50172,s2,Checking in take an hour,[Checking in][-],,,,,,,
c50172,s3,Stayed at sky tower and room is old,[room][0],,,,,,,
c50173,s2,The hotel is really huge and the staff is very busy,[staff][-],,,,,,,
c50173,s3,Some of staff seldom smile,[staff][-],,,,,,,
c50173,s4,"The club lounge staff did not ask us of coffee tea, we need to ask fir it",[club lounge staff][-],[coffee][-],[tea][-],,,,,
c50174,s2,"We came here for some rest and relaxation but instead of relaxing by the pool, the security at the pool has been haranguing us nonstop",[pool][-],[security at the pool][-],,,,,,
c50175,s1,"Very nice hotel but only one thing must be remembered and pay attention to  Check in time,  Either you go there to do the ore registration provided no need to queue",[Check in time][-],[registration][0],,,,,,
c50175,s2,Then come back after 3 to collect your room key,[room key][0],,,,,,,
c50175,s3,Otherwise you are expect to wait for hours to finish your check in procedure,[check in][0],,,,,,,
c50175,s4,I don't understand nowadays with the technology what Sheraton did not offer e check in service,[e check in][-],,,,,,,
c50176,s3,The check in staff was not helpful and especially when i asked if there any pamphlet for the restaurants provided that the sheraton is connected with other hotels as we want to stay in the block such that my colleague and i can work in the restaurant,[check in staff][-],,,,,,,
c50176,s4,"He gave me a look and asked me to go to the concierge, so i did and got a quite not useful one as the map was for the Venetian chain",[concierge][0],,,,,,,
c50176,s5,"After i got into my room, my blanket was dirty and i have to call the operator to send someone over to change it while i was out for dinner",[room][0],[blanket][-],,,,,,
c50177,s4,"First of all, it takes forever to check in, we arrived at the hotel around 12 pm, they said the check in time is 2pm but my baby needs to take her nap soon, so i asked if they would allow me to check in first, and they said i could try at the SPG member check in counter, i waited in the line for half and hour and only to find out it's not possible until 2pm",[check in][-],[check in][0],,,,,,
c50177,s5,so i had to come back at 2 and waited in the line for another 45 mins before we could get our key,[key][0],,,,,,,
c50178,s1,Check in at the club lounge was slow,[Check in][0],[club lounge][0],,,,,,
c50178,s6,The reason I gave a 3-star rating was the poor design of the shower and the breakfast situation,,,,,,,,
c50178,s7,"First, there was no shower mat (you have to ask housekeeping for one)",[shower mat][0],[housekeeping][0],,,,,,
c50178,s8,Otherwise the shower ground was very slippery,[shower ground][-],,,,,,,
c50178,s9,No handle bar,[handle bar][-],,,,,,,
c50178,s10,Also water ran outside the shower door because of the shallow ledge,[shower door][-],[ledge][-],,,,,,
c50178,s11,"Secondly, there was not enough table for breakfast seating in the lounge",[table for breakfast][-],[lounge][-],,,,,,
c50178,s12,We finally found a table but was next to the outside area where people went in and out causing a draft,[table][-],,,,,,,
c50178,s13,Food was ok,[Food][0],,,,,,,
c50179,s2,"The bad news, staff weren't enough ",[staff][0],,,,,,,
c50179,s3,The rooms were clean,[rooms][0],,,,,,,
c50179,s4,The bathrooms very small,[bathrooms][0],,,,,,,
c50179,s5,But my biggest complaint was the price gouging,[price][-],,,,,,,
c50180,s1,The slowest check in I have ever experienced,[check in][-],,,,,,,
c50180,s2,It was the long weekend in China so understandably busy but then the hotel did things like closing one of the pools which did not make sense,[pools][-],,,,,,,
c50180,s3,Pool ran out of towels no drinks etc,[Pool][-],[towels][-],[drinks][-],,,,,
c50181,s1,I was locked in the room on my first night there due to the faulty lock and my friend who came back to the room later was locked out,[room][0],,,,,,,
c50181,s2,Took the maintenance/staff almost 40 minutes to dismantle the lock from outside,[maintenance/staff][0],,,,,,,
c50181,s3,Staff at the reception didn't give priority to my call when I informed him that I was locked in my room,[Staff at the reception][-],,,,,,,
c50183,s3,"However, when I wanted to approached the reception, a staff (looks like a security guard) told me check in counter has not opened and refused me for checking in (just directly turned me down)",[reception][0],[staff][0],[security guard][0],[check in counter][0],,,,
c50183,s4,"At that moment, I was very disappointed since no other guests over there and I wonder whether the staff there don't know how to do check in",[staff][0],[check in][0],,,,,,
c50183,s7,but no such service in Sheraton Macao,[service][-],,,,,,,
c50184,s1,To start off this hotel made a terrible impression when I had to cue up for 50 minutes to check in,[check in][-],,,,,,,
c50184,s2,While this hotel has a rather large casino in the middle they fail to make space to accommodate their guest in their breakfast halls often seeing out their customer in 30 minute cues just to get seated in the breakfast buffet,[breakfast halls][-],[breakfast buffet][-],,,,,,
c50184,s3,Furthermore they fail to realise that many guests have cued up for much time and they very quickly start removing the breakfast buffet at 10:30 resulting in many not receiving the package they paid for,[breakfast buffet][0],,,,,,,
c50184,s4,"Despite having such a great potential to be one of the best hotels in the area with spacious rooms and high quality of materials from the hair dryer which was greatly appreciated to offering free wifi hotspot throughout Macau and rather elegant hall,_",[rooms][0],[wifi hotspot][+],,,,,,
c50185,s1,"About one to two weeks prior to our trip we requested to have 3 rooms that should be close to each other, but when we arrived we could only be arranged  with rooms about half a minute distance from each other",[rooms][-],,,,,,,
c50185,s2,The worst thing appeared in the lift,[life][-],,,,,,,
c50185,s3,"They install a security system that requires the use of room card to get access to the floor we lived, but that system often malfunction",[security system][0],[room card][0],[system][-],,,,,
c50185,s5,The elevator is really a mess,[elevator][-],,,,,,,
c50186,s5,"Pillows are those super soft falls away type, that you either love or hate",[Pillows][0],,,,,,,
c50186,s7,The Room Service and the Food options are expensive and NOT the highest quality,[Room Service][-],[Food options][-],[quality][-],,,,,
c50186,s8,"The Minibar in the room is a bad joke, but it is Asia",[Minibar in the room][-],,,,,,,
c50186,s9,"The food in the Food Halls is just as good and  1/3 of the price, and a 10 Min walk",[food in the Food Halls][0],,,,,,,
c50186,s10,Try the food hall in the Parisian or Venetian,[food hall][0],,,,,,,
c50186,s11,"The pool area is nice, but most hotels have nice pool areas",,,,,,,,
c50186,s12,"The Club Room Lounge is a waste of time, the snacks at Lunch time are bad",[Club Room Lounge][0],[snacks][-],,,,,,
c50187,s1,Sheraton Grand is just 10 minutes away from Macao Airport but is a typical massive casino style hotel where the lobby is like a busy shopping mall and it takes forever to find where your room is as the place is just too big,[lobby][-],,,,,,,
c50188,s1,This hotel is very good in terms of infrastructure and also the facilities but I was very disappointed in terms of service  I did share with the management and they promised to improve  Hope they do so  I normally have warm water with lemon and honey in the morning and they first say will try and then asked a exorbitant price for a this (which normally is free),[infrastructure][+],[facilities][-],[service][-],,,,,
c50189,s2,The room was spacious,[room][0],,,,,,,
c50189,s3,It was also generally clean,,,,,,,,
c50189,s4,Check in was quick,[Check in][0],,,,,,,
c50189,s5,The internet was quick,[internet][0],,,,,,,
c50189,s6,The view was ok,[view][0],,,,,,,
c50189,s9,"However, most bell and concierge staffs were so rude and unwilling to help",[bell and concierge staffs][-],,,,,,,
c50189,s10,The concierge were chatting among themselves while I went approach them to ask for questions and they made me feel like I was disturbing them and was not helpful at all,[concierge][0],,,,,,,
c50189,s12,The worst was the bell service,[bell service][-],,,,,,,
c50189,s13,The staffs there did not speak English or Cantonese,[staffs][-],,,,,,,
c50190,s3,"However, the reception desk was very stupid and slow",[reception desk][-],,,,,,,
c50190,s5,At night we rang the room service and request for a dozen bottles of beer,[room service][-],,,,,,,
c50190,s7,I rang the room service again and she said they were busy,[room service][-],,,,,,,
c50190,s10,I asked the reception desk staff if I have to pay for the drinks that we have ordered last night,[reception desk staff][0],,,,,,,
c50190,s11,she said the guest checking out will be paying so we sorted out the bills ourselves to the guest leaving the next day,[checking out][0],,,,,,,
c50190,s12,And the room didn't cleaned up properly,[room][-],,,,,,,
c50191,s4,"Reception  Unless you are an SPG member, do not stay here as it could be a good hour before you get checked in",[Reception][0],[checked in][0],,,,,,
c50191,s6,"Lobby It was a very busy lobby with all sorts from shopping, cafe, casino",[Lobby][0],[lobby][0],[shopping][0],[cafe][0],[casino][0],,,
c50192,s1,When we arrive we were led to a small check in area with three staff,[check in area][0],[staff][0],,,,,,
c50192,s2,All three staff had a guest but we were next in line,[staff][0],,,,,,,
c50192,s6,The check in process was relatively slow anyway but then the receptionist went through a barrage of sales pitches,[check in][-],[receptionist][-],,,,,,
c50192,s9,Creating long queues of arriving guests is not a good start to the vacation,[queues][-],,,,,,,
c50192,s11,The room was clean and large,[room][0],,,,,,,
c50194,s1,"Prior to 2016, Sheraton club lounge was one of the best in Asia",[club lounge][0],,,,,,,
c50194,s2,It used to provide lots of selection of hot and cold dishes for breakfast and evening canapes,[dishes][0],[breakfast][0],,,,,,
c50194,s3,They have revamped the club lounge by giving out noodle in soup and cold sandwiches,[club lounge][-],,,,,,,
c50196,s2,"I moved to this hotel from another hotel on Cotai Strip around 12 pm, and hotel front office was very strict that check-in only starts from 1pm, so after I stored my luggage in concierge and came back around 3:30, I have to wait in line for 50 minutes to check in",[check-in][0],[concierge][0],[check in][-],,,,,
c50196,s4,"I understand such wait Is inevitable for a 4000 room hotel like this, but they could had been more flexible on taking check-in to reduce the waiting line",[check-in][0],,,,,,,
c50196,s5,"Apart from this, I booked my room through Agoda and I was assigned to a room with poor amenities",[room][0],[room][0],[amenities][-],,,,,
c50196,s6,"There is no drinks in fridge, and the minibar is at economic hotel level",[drinks in fridge][-],[minibar][-],,,,,,
c50197,s1,The check in and check out took forever,[check in][-],[check out][-],,,,,,
c50197,s2,The lobby is too crowdede and most of the staffs do not speak english,[lobby][-],[staff][-],,,,,,
c50197,s3,The breakfast was great,[breakfast][+],,,,,,,
c50198,s3,"First, the room was quite old, and although the room description said there would be refreshments provided - they were very minimal and highly unsatisfactory - there was nothing in the fridge and there were no snacks - only several tea bags and instant coffee were provided - this is definitely not up to standard of a luxury SPG brand hotel",[room][-],[refreshments][-],[fridge][-],[snacks][-],[tea bags][-],[instant coffee][-],,
c50198,s4,"My most unsatisfactory part was that the next morning at around 10am, the next room was under renovation, and I have heard people drilling and banging the wall at 10am and I could not sleep at all",[next room][-],,,,,,,
c50199,s1,"This hotel is a very ""cold"" hotel",,,,,,,,
c50199,s2,"Check-in process takes forever and staffs are pretty ""plastic"" and have no sincerity in helping you out",[Check-in process][-],[staffs][-],,,,,,
c50199,s3,I have no complaints about the hardware of this hotel BUT the software of this hotel is absolutely disappointing,[software][-],,,,,,,
c50199,s6,Massive rooms for improvement,[rooms][-],,,,,,,
c50200,s2,"However, the quality of service crushed my holiday experience",[service][-],,,,,,,
c50200,s4,"The receptionist did not greet me, not welcoming and not smiling",[receptionist][-],,,,,,,
c50200,s5,"The room is quite spacious with a nice pool view, but there was a weird smell in the room",[room][0],[view][0],[smell][-],,,,,
c50201,s1,"Experienced the longest ever hotel check-in ever, took almost an hour and the front desk was pack of people",[check-in][-],[front desk][-],,,,,,
c50201,s2,Never had this experience before where the front desk was so full of people waiting and sitting on the floor in a 5-star hotel,[front desk][-],,,,,,,
c50201,s3,"But once you got over the check-in, the stay was decent",[check-in][-],[stay][-],,,,,,
c50202,s3,"Having worked for this brand in the beginning of my career, I find it very hard to believe the bad attitude of the staff at reception desk and the restaurants",[staff][-],,,,,,,
c50202,s4,"They made us feel that the only thing they bare interested in money, not the service they should give us",[service][-],,,,,,,
c50203,s2,We opted for a non-smoking room and were given a 16th floor room on Earth Tower,[non-smoking][0],,,,,,,
c50204,s4,Cons: Front Desk staff  Their attitude is completely unacceptable,[Front Desk staff][-],,,,,,,
c50204,s6,I asked them for their manager and the staff bluntly replies that the manager sits behind in the back office without lifting his head,[manage][0],[staff][-],[manage][0],,,,,
c50204,s8,There is however a better way of enforcing this than allow their untrained front desk staff communicate,[front desk staff][-],,,,,,,
c50205,s4,"Room facility is not good, very low quality products on the bathroom",[Room facility][-],[products on the bathroom][-],,,,,,
c50205,s5,Towels are small and hard,[Towels][-],,,,,,,
c50205,s6,Minibar was EMPTY,[Minibar][-],,,,,,,
c50205,s7,They put a notice to call the room service in case you want to fill the mini bar,[room service][0],[mini bar][0],,,,,,
c50205,s8,This is not acceptable for this hotel standard,,,,,,,,
c50205,s9,Breakfast was poor at most,[Breakfast][0],,,,,,,
c50206,s1,We paid for a room with view and the view we got was another building right next to us,[room with view][0],[view][0],,,,,,
c50206,s2,"Although, the bathroom is big but we are not sure about the cleanliness because we found hairs in the baht tub and pieces of snacks on the floor for over 3 days! ",[bathroom][0],[cleanliness][-],[baht tub][-],[floor][-],,,,
c50207,s6,What could__e been quite a good experience was tarnished by hotel staff who were uninterested in providing hotel service,[staff][-],[service][-],,,,,,
c50208,s1,Pretty much like Venetian and cheaper  Downstairs mall is the same  They are all interconnected through pedestrian basement or overbrige They jointly have super connected malls and their own casino So I would prefer Sheraton over Venetian cuz it's cheap and the same,,,,,,,,
c50209,s2,Free shuttle bus available to Galaxy area,[shuttle bus][0],,,,,,,
c50209,s4,Room is quite small and look a bit old,[Room][0],,,,,,,
c50210,s2,"Personally if travelling to Macau again I would look for cheaper options because not sure it's value for the expense, the lobby was v crowded and the hotel lacked a personal touch",[lobby][-],,,,,,,
c50210,s3,Also having booked the room for two people with breakfast I was a bit surprised that the breakfast was for only one and I had to supplement the extra cost,[room][0],[breakfast][-],,,,,,
c50210,s4,Location was good though,,,,,,,,
c50211,s1,"I chose the SGM for its pool area, and was assigned a room in the Sky Tower",[pool area][0],[room][0],,,,,,
c50211,s2,"Found the rooms to be smaller than comparatives, clean but my room had a musty smell",[rooms][0],[smell][-],,,,,,
c50211,s3,"Our water was shut off without notice one morning for about 30 minutes, with one of us amidst a shower",[shower][-],,,,,,,
c50212,s3,Asked to come back to check in 3 times (and SPG members) because it was fully booked,[check in][-],,,,,,,
c50213,s1,"We checked-in on April 16th at 4pm,  I was so shocked to see the queue was tremendous long",[checked-in][-],,,,,,,
c50213,s2,It finally took me ONE hour to check in,[check in][-],,,,,,,
