"We're visited Wynn Palace Macau and their place was very luxury,  especially the cable car with water pool at the center and the dragon. So amazing. Maybe next time when we visit Macau will stay at Wynn Palace. ",50
"We've been to many good hotels in Macau and wanted to try something new and different.  We chose Wynn Palace but really got a mixed feeling - the hotel was not bad at all, and actually it was great by itself, particularly for its newness, its unique cable car around the spectacular fountain show, the swimming pool facing the fountains which is good for kids, and importantly its friendly staff and service.  However all the good things can be disappointed by the Mainland Chinese guests who tend to be noisy, disturbing, sneezing crazily in the breakfast buffet area or spitting around the pool.  You know all that, and it's indeed not the hotel's fault, but it's something that the hotel can do and didn't seem to want to do anything about.  Another thing - the decoration of the hotel…",40
I went to Macau for the first time. I regret staying at Wynn palace for a day.I plan to visit again soon with my family. I want to be assigned to a room with a fountain show. Thanks for your careful service.,50
"We stayed for three nights. This hotel is not good if you are bringing kids. The problem is not really about the hotel staff or the infrastructure. There are just too many mainland Chinese people running around the hotel. They are not nice and friendly.  For example, we used our room card to get into the express queue for the cable car service. A mainland Chinese lady was originally in the normal queue. She came over to my queue and said that they know us and ""join"" us (i.e. jumping the queue).  Another example: In the middle of the day, two other Mainland Chinese tourists were wandering in the lift lobby. When we entered the lift, they followed us. We used our room card to go to my floor. They requested us to use my room card again so that they could get to the floor they…",30
"Clean, beautiful room and the hotel staff is kind. The fountain show was really nice and the gondola was good. The shuttle bus was really comfortable, too. If I go to Macau again, I will stay at Wynn Palace again. ",50
"We stayed here for one night and had the most amazing experience. We were given an upgraded room - well more a suite with amazing views including the airport and the sea (at the back of the hotel). Everything in this place was totally spotless. The room was to die for, we could have just spent all our time in the room it was that beautiful. Love the little extras we got in our room the tea caddy as a souvenir, and the Wynn Macarons our maid left us by the bed as a good night treat. The staff also couldn't be more helpful, and even helped us check in for our flights returning to Beijing the next day. Everything is so well kept and pool is super clean. I think the little touches that the staff give you make the experience so much better (taking you down to the pool area, giving…",50
"Relatively new (3 years, I think) - spectacular public areas and excellent upkeep of the main features - no limit to the use of fresh flowers. Excellent rooms available for a relatively modest price - had one night in a larger suite which was very well appointed and worth another visit. Easier at the Venetian for the complimentary points system for gamblers, but the quality of the surroundings and the effort put in by the staff on a continuing basis is a sight to behold. In terms of the communications for non - Chinese language speakers, it is better here than at the Venetian, but having my Chinese Wife available overcame any difficulties. All the Best.",50
"Stayed for a couple of nights with my wife while exploring Macau. It is a great hotel, very nice people. Didn't eat at the hotel (except for in Starbucks), so can't recomment the food. Only downside is that the hotel is a little bit far from everything, but there is a shuttle bus for taking you to other hotels in the city.",50
"This is just tasty! I love eating buffets but this is the best I've ever tried! The food there are in the best quality and the desserts are truly amazing! If you go there, you won't be able to go away from the tasty food! I recommend this to everyone that are coming to Macau or in Macau!  _dreaming to go back there_",50
"A magnificent accommodation in Macau with reasonable price. As soon as we got off from shuttle bus and entered the hotel, we knew that we had made a right choice! Everything popped up to our eyes was stunningly gorgeous!! Staff at the reception was sincere and attentive. This time we reserved a king palace room online and got upgraded to spa king (78 sq meters) at check-in without request.  Room was spacious, clean, comfortable and well decorated. Most room facilities including lights, air conditioning, curtains, etc were controlled by AI technology system which we could make adjustments thru the ipad devices located at each side of the bed.   The performance lake at this hotel absolutely made it a new landmark of the city! Although we couldn’t compare it with Bellagio Vegas,…",50
"Stayed at Wynn fountain view room for 3nights and it was just AMAZING!!! Trust me, i have stayed at Ihg, spg hotels but wynn was the best for me!  Fountain view room  was  very spacious and classy, comfortable and modern! All the staff service were Superb!!! Breakfast was nice with variety selection of deserts!! You can watch the fountain show every 20 min. both from ur room and the pool!  I really want to thank Wynny for making my stay wonderful!! Go for wynn palace fountain view room! U won’t regret!!!:))) ",50
"as one of the luxurious resorts in cotai strip, wynn palace is a winner by all standards. it features a skycab that you can ride for free to get inside the hotel. the pool was enticing from the viewpoint inaide the cable car. its mall at the ground level is certainly a high-end one, with stalls selling signature items ranging from shoes, bags and other apparel. i know many tourists are not buying because like us, they seldom visit those stores they pass by.   although more expensive than the hotels outside cotai, wynn palace is certainly worth staying at in the future. ",40
"We traveled in a group of 17 including my mum who is wheelchair bounded. The entire logistics arrangement & support were extremely heart warming with sincere touch.  The hotel is our no.1 choice in macua & we look nowhere except Wynn palace because of their room, cleanliness, ambience,thematic restaurant & song from New York New York!  All staff are friendly & always go extra mile to assist us.  Last but not least, sad to hear the resignation of founder Mr.Steve Wynn. He’s a miracle & love to meet him one day.",40
"The hotel was without doubt the most amazing place in Macau, and possibly one of the greatest in the world. Before I mention the hotel room etc, just to begin by saying that THE CASINO HERE IS A MILLION TIMES BETTER THAN EVERY OTHER IN MACAU. We toured every casino in Macau and none even came close.   We stayed for 2 nights and were offered (without any requests from us) a free upgrade to an enormous suite with a fountain view. The whole experience was simply stellar - the service of every member of staff from the bellboy to the concierge, all the way to the staff at the pool. Everything we possibly needed was taken care of, and more. Even after checking out on the last day, we were treated like royalty at the pool and pool cafe. The staff were always there but never…",50
"Without a doubt, Wynn Palace is the best hotel in Macau. Recently, I was lucky enough to stay in the Parlor Suite, and it was truly special. Upon arrival, I was welcomed by one of the bellman, who instantly took my luggage, and welcomed me to the hotel. As the normal check-in was a little busy, one of the bellmen took me to the VIP check-in which was amazing. As I checked in, the same bellman offered me a bottle of water, which was definitely needed in the hot weather. The lady at the front desk informed me that my room was ready, even though I was a little late, and she along with the bellman took me to my room. Instantly, I could feel a personalized touch, even though it is a 1700 room hotel. I walked into the suite on the 25th floor and wow. It was huge!!! The room had a…",50
"This Hotel is one of the luxurious in Macau.. The room spacious and luxurious, and is perfect with the fountain view Every 15 minutes, and a short cable car ride looks cool :-) though haven't got a chance to ride in one..",50
"Wow.  Just wow.    The suite was over 800 square feet, so bigger than my apartment back home.  I was on the 27th floor and had an amazing view from the gorgeous floor-to-ceiling windows.  The room was so incredible that I didn't want to leave it at all.  I felt like I was actually a queen in my palace.  The hotel's shuttle bus system made it very easy to get to/from the ferry terminal, other resorts, and also to points of interests in Macau.     The hotel facilities were stunning.  We used the cable car multiple times for fun.  The restaurants were delicious.  The pool was beautiful.    The service was impeccable.  Each bellhop and front desk person was friendly and helpful.    I would definitely recommend this resort.  I'm already dreaming about going back.",50
"Every staff your hotel are very kind. They always smail and give guests all their effort. I am very impressed your hotel professional system and spirits. I think language is not an important thing. If you guys try to read guest's mind and motion, that will be enough.^^/",50
Stayed her for a night on a boys only trip.  Short wait for the shuttle from the ferry station to the hotel.   Check-in was quite nice.  They couldnt get us rooms on the same floor so they upgraded us to a one bed room suite each.  What a faboulous exprience.    The rooms were very large and very tastfully appointed.  Enter into the bed room separated from the living room with a door.  Given its part of a casino late nights etc are common and therefore need for sleep for some while day light for others is a real thing.  The thoughfullness of the this room is that the large floor to ceiling windows in the  large living room is after the bedroom keeping the bedroom dark and quite even during the day  The decor is high end and very tasteful.  Two large 65 inch flat TVs one each in…,50
"First time ever to be visiting Macao, the “Vegas” of Asia last week. I was quite curious to experience some properties specially the ones I am used to back in Vegas.  Although this time I haven’t stayed at Wynn Palace, definitely I will stay in-house on my next trip! I must say I was very surprised , since I noticed that most of the players are not drinking alcoholic beverages, and they are focused on the excitement and energies of the baccarat tables.  It was a very funny experience, to see so many people playing and not understanding anything they were talking about. The facilities are amazing , the skycab is delightful, all staff very friendly and smiley, I faced some challenges due to language limitations while asking for some simple questions regarding show scheduling or…",50
There's a shuttle bus to the hotel. The facade and entrance is already grand and the cable car is already a tourist destination. The lobby is really alive and colorful. The shops are upscale. The view in the room is incredible. The amenities and facilities in the room are outstanding. I love the music system!,50
"When you arrive from the ferry terminal there is a Shuttle bus that takes you to the hotel which is on the other side of Macao , but its a very nice bus and a great view along the way . It is very much like Vegas here so the grandiose hotels is most of the fun. The palace ids stunning from the outside and even more beautiful inside , the flower sculptures at each corner are exquisite. We got upgraded to a suite and what a room it was. Gigantic and beautifully appointed. China Tea cups , a gift in our room every nights huge tub. , incredible views . That night we ate in the Noodle house which was excellent and had a burger in the restaurant overlooking the fountain. We took the Gondola ride around the hotel twice as the hotel was nearly empty or felt that way, and it was so cool.…",50
Absolutely stunning hotel !! The rooms are like suites with gorgeous teal and white colour scheme. Bathrooms are spacious and stylish. We had a view of the pool and the cable car. Great music system in the room - the place had everything you could ask for. Fabulous stay! ,50
"Excellent top rated hotel With beatifull decoration, Very clean, like in paradise feeling, beatifull Fontaine with music lights  Nice cable to upper level, in the new city center  More nice pictures please follow Instagram  Mia.bella.official ",50
wow what a place! We loved it. Service was excellent. Room was huge. Casino was buzzing. Skytrain was brilliant with amazing views. Could not be happier with our choice of hotel. Free shuttles from/to ferry ports is perfect. Our one small criticism would be that the casinos do not cater for the novice gambler but that can be said for all of the places we went to in Macau.,50
"Looking for a disaster? Go to Wynn Palace.  After watching the Fountain show, I wanted to take a taxi. When I was trying to get in, the door staff literally just pushed me into the taxi and closed the door without noticing that 1/3 of my dress was stuck between the car door. By then my dress has already been ripped and I had to walk on the street with a huge hole in the back just right below my butt the whole night because I didn't bring any extra clothes with me and it was already late at night. It was one of my favourite dresses but the door staff just destroyed it and most importantly I was put into the most embarrassing situation ever as someone on the street even approached me and asked if I was ok (though I got raped or something).  This was absolutely ridiculous. A total…",10
Sincerely service. Clean room. Perfect show.  Beautiful robby.    But too narrow kingbed. Early closing time pool.  Best hotel to me. Thank you so much. Your kind of my wedding anniversary to congratulate.,50
"After initial visit was marred by disorganized service procedures, they are far better now. From the courtesy call to confirm your time of check in to make sure your room is ready, to having someone at check in to organize a queuing process, made everything smooth. As always the hardware was top quality from the vanity kits in the bathroom, to housekeeping. Even lift access security using lift access was now in place Check out was as smooth, where the lady organizing check out, noticing a small queue, moved us to the empty VIP registration. Only some minor gripes. On the now free skycabs, don't just allow priority queuing for guests on the way in, but also on the way out of the property. They do need to sometimes be firmer and polite with some guests who don't understand how to…",50
"The staff is very helpful. They are English speaking, polite and friendly. The restroom is very clean and convenient. The hotel is fabulous. There  are  shuttles to other casino around. Easy to transport ",50
"Though I stayed at Venetian in recent trip, next time it is gonna be Wynn palace. They have amazing cable cars (i couldn't ride as I was not staying in the hotel). But I and my 1.5 yr old daughter thoroughly enjoyed fountain show. She wasn't ready to leave even after show was over :D. Certainly one of fond memories I carried from this trip. Took a walk in the lobby and I am sure it is a happening place.  Thanx Wynn Palace. Way to go.",50
"The hotel is really beautiful, staffs are really professional and nice, we got upgraded to a lake view one bedroom suite, and provide us a extra single bed for our 5 years without extra charge. Check-in and out was really fast and smooth. The hotel have more than 5 restaurants, the red 8 restaurant is open for 24hour, the food are tasty and the not expensive at all. We will stay the hotel again if we back to Macau.",50
"I enjoyed my trip so much. The room is so beautiful and neat that I want to come back again.It was nice because I was so precious to myself and could check in quickly. The fountain show was great and the morning was great. But I had an upset stomach after eating, and it hurt for several days. I still want to go again.",50
"Stayed 3 nights in a large room 68sq., room were beautifully decorated, all the necessity amenities available with large king size bed, but pillows were too soft, otherwise would be a perfect. However, would love to come back again.",40
"I requested to install a mini refrigerator, but I was sorry that it didn't work. I understand it was probably because the hotel was busy.  But I am happy with the alternative service. I have another call.  Also, thank you for making us a memorable holiday. I wish you happiness.",50
This place exemplifies sheer class. The moment u set eyes here you will fall in love and feel like a real VIP.  incredibly BEAUTIFUL.  We vistedc macau for a day and came across this hotel. They have a beautiful cable carts outside the hotel. Complementary for everyone. The fountain show was top class better than the Bellagio hotel in Las vagas. We went inside to have a look and was blown away by the ambience. You will not be dissapoinnented. Immensely clean spacious and beautifully decorated. I fell in love. I could not  resist so currently  in the process of booking a stay here. One of the best hotels I've ever seen. Blown away. ,50
"2 night stay, everything was spot on. Service was fantastic throughout, rooms are spotless and impressively big. Lots of nice touches, left glasses on the table, turn down service popped a cleaning cloth under them. Hotel is busy without being crowded (unlike the Venetian which was crazy busy), variety of food places, shuttle buses will get you most places you want to go in a short time, the local taxis are cheap and will get you everywhere else. Would choose again if in Macau.",50
This is a very special hotel. They have their own cable car rides. Across this hotel you will find Hard Rock Café Macau. There are a few places to eat at this hotel. The buffet coat about HKD280.00 and it is really worth it.,40
"We stayed in Wynn Palace for one night.  There are two Wynn Hotels in Macau. One is called ""Wynn Macau"" which is located at Macau Central while ""Wynn Palace"" is a newly opened one in Cotai.  We actually wanted to book Wynn Macau but our agent wrongly booked Wynn Palace for us. In my opinion, it is more convenient to stay in Wynn Macau as majority of the attraction  sites are within walking distance from Wynn Macau. However, Wynn Palace is more calm with less people. (Maybe due to its rather remote location?) Nevertheless, if you stay in Wynn Palace, free shuttles are available to and from Wynn Macau, other hotel nearby or the ferry terminal. We got a free upgrade to a Suite. The room is spacious and everything is excellent within it. No stain, No weird smell, Bed is comfortable,…",40
"Very gorgeous. I like the freezed dried flowers used in the whole hotel. I wonder how much does it cost for these flowers in a year. It makes me feel like I am in another  world, let me forget about real life. ",50
"2nd time here, with a bunch of friends. Had a smaller room than last time, that was the one with the extra study area, which was not utilised much. Other sections of bedroom and bathroom remains the same size. Didn't get a fountain view room but really not an issue. Ate the complimentary chocolates in the morning. Took their golden toiletries home. By the way the socket by the bedside table has USB ports, but it is quite close to the power sockets so one way or another it's a nice touch. Good value overall.  I have to praise the toilet paper again, because it is so soft and comfortable.",50
"Had stay in previous macau hotels along cotai , but wynn palace takes the cake, the only bad point is long distance from ferry or downtown Manhattan.  the room is big, roomy and new, grand and luxurious, clean and friendly cleaning staff.  cons check in a little slow, and need to use shuttle bus for various sights do not walk in the open during winter months from end nov - jan as it will be very cold walking across the walkaway surrounded by water to the main road.",40
"We booked this suite because we wanted the fountain view and yes it was a great choice !  Room is big around 900+ Sf , clean and with nice amenities. They gave us a box of chocolate during their turn down service, that was  really sweet! The hotel provide free Shuttle bus to a few places and also cable car ride . We really had a wonderful time during our 4 days 3 nights stay! ",50
"This hotel is absolutely amazing. The staff are the most professional people I have ever seen in a hotel. The furniture is beautiful, the food is second to none. The transfer to other casinos is on time and flawless. Our room looking over the fountain was faultless, beautiful and I did not want to leave. Because of this hotel I would like to come back with my family so they can experience what we experienced. Macau is beautiful, clean and very well run city. The Wynn Palace will be remembered for a long long time. Thank you for making my stay one to remember.",50
"The hotel is not located at the heart of Cologne, but it doesn't matter as Cologne is so small that almost everywhere is within a walking distance. Anyway, very frequent shuttle buses are provided by the hotel  to bring you to the places nearby. The outlook of the hotel is similar to the one at Macau peninsula which belong to the same owner. So try not to rely on the photos of the hotel to find it. The hotel consists of 3 parts: North Wing, Central and South Wing. Rooms on the side that can enjoy the view of the Performance Lake (one special feature of the hotel) are preferred. Among these rooms, if you like to watch the water performance of the lake then you should choose the rooms at the central part. Try not to have a room at low levels at the South Wing because the cable…",40
"Wow wow wow~ I was invited to my friend’s farewell, this time the room was upgraded to Parlor Suite which is a very big room and facing the view of Performance Lake. My friend said the reception duty manager Bruno is very helpful and offered the upgrade. Thank you so much! ",50
"We walked over to the Wynn Palace whilst staying at the Sheraton. It was great to ride the Sky Cab up to the hotel - what a novel idea!   We walked around inside the shopping mall and enjoyed the flower masterpieces in the lobby entrances.   We asked if they have a bar and were directed to the Pool Cafe. It was lovely sitting outside watching the fountains and cable cars going by. The service, food and drinks were very good.   I would definitely recommend this bar for a quiet place to sit outside (there are not many outside bars!) in Macau. ",50
"Stayed here for 1 night as part of an event being organized here, and the hotel generously offered us complimentary rooms - and a suite for me.  I had seen the suites at Wynn Macau a few years ago, and this was arguably even more OTT.  I never really got a chance to use the living area of my suite during my short time there, other than putting a few things on the table in the dining area.  Never got a chance to use the coffee machine, or take advantage of the incredible range of snacks at the mini bar.  The bedroom opened up to the large bathroom, with a glitzy tub that I should have soaked in to ease my tired shoulders.  The shower stall was large and comfortable.  The double vanities and sinks were pretty far apart from each other, and would have given ample space between two…",50
"Loved the room, spa and every corner in WP Macau! Special thanks to Reservation Office Samantha, she provided excellent service, warm voice tone and attend into details. I actually booked a room from travel agent to celebrate my wedding anniversary but didn't receive any updated from my agent, so I called to hotel and Samantha was the one assisting me for searching my booking, she was so professional and of course she found my booking. She was so nice to arrange the chocolate box to celebrate my stay as well as full set of baby amenities been arranged prior my arrival. We were so surprise when we entered into our room, feel really warm welcome from your hotel. For sure this is our first choice :-)",50
Absolutely loved my stay in the hotel. I stayed in the executive room and it was very very spacious and everything so clean and organised. Ordered breakfast in room as I didn’t want to stay in crowded breakfast buffet.,50
"This is second time me and my husband stay at Wynn Palace. The reason that make us come back is because we love the hotel environment so much. We stay at Executive suite first time and this time we stay at fountain suite. Fountain suite offer very fantastic view of the Wynn Palace famous fountain show. But we still prefer the executive suite. The breakfast buffet is so amaze as they offer so much of variety foods, fruits and deserts. ",50
"First time travel without our adorable 1 year old baby. We stay in the parlor suite and the room is amazing. We went out to the pool in the the afternoon and found that they had a cleaning service while we were out. The staff even organised my wife’s make up accessories. Speaking of the pool, there are many staff that ensure you have the best experience, from serving drinks to keeping you from disturb, they manage a good job.  We ended the night by a visit to SW steakhouse and we didn’t disappoint. The waitress is very polite and all servers are very friendly. Apart from the steak, the bread was the highlight of the dinner.  Great stay. ",50
"Had a special event at the Wynn Palace a  Reception cocktail party was great, nice set up  Very good food with lots of live station  Service and staff was just great Love the pool and the water animation  A free service cable car is available to have a round trip of the lake  will definitely go back with the family ",50
"There is no disputing this is Wynn’s finest property.  The rooms are simply exquisite.  The finest Frette linens, Molton Brown products, the softest water, even the hairdryers are the best available.   I was fortunate enough to stay in a suite which was as over the top as you could imagine even though my view was lacking.   My reason for taking off a star is the food.  I was onsite 5 days and as a vegetarian there are no options.  This is odd as Wynn himself is vegan.  There were a few options at the noodle restaurant but that was it aside from breakfast.  The breakfast buffet is opulent but nothing you could eat every day.  Luckily the hotel is adjacent to the mgm which has a very exciting dining scene.  The restaurant variety was more varied and the scene more lively.   The…",40
"TOP choice! It's simply a wonderful very BIG hotel! We had a very nice stay in Macau. First, the staff is friendly, polite, and helpfull. Hotel is amazing with all facilities you may need. We have specialy appreciated the small bar situated in the shopping mall. Mrs Sheila and her team was super! And a special mention to the philipine lady who was in charge of the cleaning of our room! All was spotless! (as the hotel itself indeed as all is very clean at all time even the hotel is crowded). 2 smalls points that can be improved: 1) the fitness room is very limited compare to the high standing of the hotel and only open till 10:30pm. 2) Shuttle service could be improuved as transfert to the Airport is not well manage as driver does 1 stop at the ferry port during 25minutes before…",50
"Superlative stay at this hotel for my 60 th B’day .. totally exceeded expectations right from ambience , service❤️ & food❤️ at checkin EVA was a great help Concierge Matthias & Bella were v friendly & helpful. The fountain suite was plush & very beautifully laid out .... the continuously running fountain show & sky cabs that we could view from our room ....along with the in room dining experience.... felt sooo good 🤩that we didn’t want to step out . The cleaning staff was so helpful that when I requested for chilled water they installed an additional mini refrigerator & filled it with water bottles ..plus filled the giant icebox with ice 😊The opulence , decor & art pieces were very tasteful . Loved our stay & left charmed & relaxed 😎 keep up the 7 star experience 🍷🎼",50
"Stayed for my parent's wedding anniversary and early celebration of my birthday. The parlor suite was simply luxurious beyond any description, and the jacuzzi bathtub was the highlight of that spacious bathroom. Love it! Fountain show watched from the skycab, buffet breakfast next to the lake view, and cuisines enjoyed at the palace-like decorated chinese restaurant - they do not provide services, they create memories. For me, what makes Wynn hotels stand out is not just the opulent materials every five star hotel in Macau already got. It is the attention paid to all details by all staffs that made every single moment of guest experience so special. I believe I will still remember our trip here after a long, long time.",50
"Wynn palace hotel is extraordinary. I went there for twice and can’t stop staying there with my wife again. The staff, Shawn Tsang, who made a difference and upgraded our room to a unforgettable one. My wife loves it so much. Lunch buffet at Fontana was beyond my expectation. Everything is super under Antony Costa’s leadership. We enjoy our stay very much!",50
"One of the best experienced I had was staying in Wynn Palace macao. Aside from luxurious place to stay, they also offer excellent customer service! I stayed in 23 floor, room 2389 as i remembered, upon arriving every personnel in the hotel was courteous and as expected the hall way was too good! Nevertheless, it was a great place to stay. I also cannot forget, the personnel who gave me customer service more than I expected was Patrick. He was such a professional, he tried to speak in chinese so I can understand and he speaks in english so we can communicate. And as I leave the hotel, I felt like dont want to leave anymore...but as I say! I would definitely can come back..and i will for sure!",50
"You can easily see the flowers around the corner. The only thing I don't like is the feng shui foundation which 2 sea dragons eating the fish food (cable car) when we're taking the cable car to the resort.  However there hotel is superb pretty and smell nice, aye the perfume in the hotel really smell nice flower and we're the butterfly :)",50
"Everything was excellent about Wynn Palace: luxury at its best.  We did not visit the casino but as for the hotel,  we were very impressed by the attentive service, the superbly sized and equipped room, and the glitzy interior decor with branded shops galore.  The staff here did their utmost to make sure we were well taken care of.  For eg, housekeeping provided a lens cloth when they noticed my spectacles by the bedside. They also tied up our mobile phone charging cables with matching coloured velcro fasteners. What a lovely touch.  The only thing that might be of concern is that the hotel isn't a non-smoking hotel so we did detect cigarette smoke on our last night of stay eventhough our room was on a non-smoking floor.   The suggestion for improvement would be for regular…",50
"We stayed at the Wynn Palace for 2 nights during our stay in Macau and have to say that this hotel truly provides the luxury experience.   Check-in- Staff was friendly and attentive to ensure we did not wait too long in line. Check-in process was a but long, but nonetheless staff was extremely courteous and professional.   Location: The hotel was not situated in an area with lots to walk around. However, the hotel provide free shuttles to Central Macau, Wynn Macau, Ferry Terminal and Airport terminal which made it easier to get to where the action is.   Room: The room was technologically advanced with a single console that controlled everything in the room (lights, curtains, TV, do not disturb sign), Room was fairly large with a high quality amenities. TV was large, bed was…",50
"I think this is creepy. And a invasion of a guest’s privacy.    I left a bag of my medicines on the room table; and i saw this note beside it after housekeeping cleaned the room.   The medicine could have been vitamins.  But for housekeeping to write the note... meant she took a look at the contents of the bag and read that they were not vitamins; hence, the contents of the note she left.  Nonetheless, i think it is bad taste.",10
"We stayed here for 3 nights. The location is only some minutes away driving from Macau Int’l airport. Like other Casino Hotel in Macau, they provide a free shuttle bus with some routes from hotel. I like the theme and hotel interior. Dominated by red and gold colour, it reflects local taste, glamourous yet warm.  It has special show : cable car and dancing fountain, both are free for everybody. Our room is not very spacious but clean and neat with touchscreen control arrangements. The breakfast restaurant is not very big, that’s why it always crowded and has limited time to eat.  ",50
"Perfect location with grand decorations. Stayed at parlor suite and very well appointed bath room, bedroom etc. A whole wall is a big window overlooking the sea and the airport runaway .There is a lot of construction going on around , new hotels and malls. Friendly and graceful service from the entrance to hotel lobby n concierge, and also service was good. Highly recommended and would come back one day 👍🏻",50
"Wynn Palace is a grand and elegant Casino hotel, the primary colours are gold, off white, yellow, orange and shade of purple. Open more than a year ago I was told, everything, carpet, lightings, is rich and beautiful. I would have given it a perfect score if not for the staff, its not their attitude but communication and soft skills is a problem in Wynn Palace, you wonder if enough or correct training is being done? I check in at 1am, reception told me I do not have a reservation, she passed it to her colleague, took sometime before he says, oh, its under a different name, he look at my passport and the reception computer, Ok, now its my fault. The suite we book is nice, big but bare, my recommendation is, save the money and book a normal room, in Macau, one hardly spend time in…",30
"Nice Hotel, All luxury, price is fine, food is ok, Big Casino Area, pools are too small for swimming, kids will like it. BIG TV on the bedroom , nice detail on pad lights remote controll...and the shaver is very top quality too.and I live the chocolate small as gift, so delicious!! Bed is 10points!!excellent Room!",40
"Among the many hotels in Macau there are only a few ""true Internationale 5 star"" hotels.... AND THIS IS DEFINITELY\ one of them!!!!  It has been a year since our last visit-- and its even better than I remembered it!!  The [free] cable car ride is lots of fun... as is the Water fountain show.... and even the sumptuous/delicious breakfast is free!  It is ""luxury personified"".  and, then there is the SPA--- its simply breathtaking!! The restaurants are sure to more than satisfy everyone's tastes!!  Try... and you will be delighted that you did!!!",50
在Promotion 的時候預訂了 Fountain Queen suits，房間是大的，近一千尺，客廳面向湖景。 不論是客廳，睡房還是洗手間都有電視，相當方便，看電影則要收費。 電視機的遙控很難按，好在有PAD 也能控制整間房的電視機，還有燈光，冷氣及窗簾。 我預訂的房滿是橙色的，一開始覺得不太習慣，後來看著也不錯。 酒店的Shuttle 基本上可到達所有旅遊區/碼頭，班次也密，旅遊巴乾淨👍🏻 可能我對湖景表演太期待了，結果相當普通，一點震撼感也沒有。不過晚上坐Cable Car的時候，覺得酒店其實晚間看起來挺漂亮。 酒店不論是Casino or restaurants or shops，人流都偏少。  打算在酒店用餐發現有些餐廳星期一/二是不營業的，有些只做晚市，所以選擇不多。  Room service 方面，打去要針線包，好快就送上來了。  至於為什麼我說服務須進步？ Check in 的時候（幫我check in 的Receptionist都是不錯的），但有些receptionists在沒有在忙的時候聊天，在客人面前打呵欠⋯⋯這是很沒禮貌的。  在我回房間的時間，遇見的房務員在用手機。  在我酒店用饍的時候waitress 在談話⋯⋯試想想我昨日才在麗軒吃了一餐服務超佳的飯，一日後的我同樣在五星級酒店吃飯，但waitress卻在聊天⋯⋯  題外話：辛苦了戶外工作的服務員了！特別是負責Cable car & shuttle stop 的他們，在那麼冷的天氣盡責工作👍🏻,40
"I like this place. This’s really beautiful and nice. Decorating and show probably the best in Macau , all is new . And fresh flower smell in all over the hall of the hotel . I didn’t stay in the rooms , it’s crazy expensive but you should visit the casino and take a cable car. ",50
"Wynn is known to be a bit extravagant but with amazing eye for detail and extremely quality focused. That's what one can experience at Wynn Palace. An incredible casino resort, very service driven, overall the service team is extremely professional, friendly and polite, outstanding. The rooms and its amenities also top notch without a doubt. Spacious, comfortable, using modern technology that one can use without getting confused. There is simply nothing to fault, a flawless experience that I would love to repeat soon again.",50
"We stayed in Wynn palace during our recent trip in Macau, we love our big room with great few. We took Skycab too! It is different with Wynn in Macau side, Wynn palace are more of a luxury as it is new version of the old Wynn. But overall we are very happy and would like to come back again!",40
"There are few people as masterful at branding like Steve Wynn - from his unique tastes in decor and ambience, to his attention to detail. Upon entering the front lobby, it even smells the same as the Wynn/Encore Las Vegas. And if you have enjoyed a stay there, those emotions are already pre-empting your expectations before checking in. Quite smart, Mr. Wynn!",50
"We decided to celebrate my birthday with a trip to Macau and chose the Wynn Palace as it looked fantastic. On arrival at the ferry terminal we boarded the free shuttle bus that took us to the hotel.  Walking round the wide esplanades lined with designer shops confirmed the quality of the hotel - the artistic displys at each intersection were really eye catching. Once we got to registration things got even better - the gentleman managing our check in noticed it was my birthday and a phonecall later we were upgraded to a fiuntain suite on the 27th floor. The suite was huge and the best hotel room I have had the pleasure of staying in. As the name suggests we overlooked the lake at the front with the water fountain display, the living area itself was as big as most large sized…",50
"I think I stayed at the king fountain room. It’s giant, with two 65 TVs and a separate massage room section that I found after two days. The casino is chinese style so if you love Vegas don’t come to Macau, they have a different style",50
"This place is RIDICULOUS. I was expecting a beautiful hotel but this exceeded expectations. Of course every hotel/casino in Macau is exceedingly decorated and fitted out, and the Wynn Palace is no different. You feel like you're in a movie from entering the lobby to getting into your room. The room is beautiful and luxe, amazing amenities, huge comfy bed, and the bathroom even has a tv built into the mirror.  Wynn Palace is over the bridges in Macau, so if you want to explore Senado Square, St Pauls Ruins and all of the general Macau area you need to get a taxi, so if that's your main reason for going to Macau then stay closer to that area! The casino is beautiful, but it wasn't as easy to have a drink while you're playing as some other casinos in Macau. Their bar though is…",50
"Absolutely brilliant they treated our visit as though we were the vip of the hotel. They upgraded us we had not asked! The suite was spotless, two toilets, spar bath, lounge with 80 inc TV,Master bed 80inc TV all remote curtains lighting and more. Food was perfect more than a five star hotel .  Andrea",50
"Entering the hotel the lobby is stunning with an amazing indoor garden with beautiful flowers. Rooms were huge and very comfortable, great views as well. Service is great, excellent range and quality of restaurants. (Good place for vegetarian food as well). The pool is spectacular as well!",50
Such a beautiful resort with great services. Chinese restaurant is excellent. The Fortuna buffet cafe and sweet spot cake cafe  need some improvement. Overall a very well designed hotel with great amenities.,50
"Probably the prettiest integrated resort in the world. Service and amenities are top class. Need some work on the quality of food in the western restaurant but nevertheless, a great experience indeed.",50
Well designed hotel with many nice decor and intricate design. A hotel with class to pamper onself for a stay. There is a skycab which is a cable car that brings you to the light rail. There are also many branded shops and nicely designed F&B outlets,50
